ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID839602979,102 Willis St,HAMPTON,1450000.0,h,16/09/2017,3,1.0,1.0,464.0,71.0,-37.93753,145.0102,19949,767.9992746375083,31.5,0,1841.6666666666667,9184.666666666666,533.3333333333334,Hampton Primary School,748.9250128552451,76,St Leonard's College,1017.4874745698729,43
ID998567113,2/120 Princess St,KEW,478000.0,u,14/05/2016,2,1.0,1.0,0.0,49.0,-37.7997,145.0304,19931,2372.9552718567497,24.0,0,271.6666666666667,771.6666666666666,74.0,Kew Primary School,511.1170573621729,356,Trinity Grammar School Kew,1252.3227846493849,not ranked
ID860975145,30 Tennyson St,MOONEE PONDS,1505000.0,h,12/11/2016,3,2.0,2.0,249.0,12.0,-37.7609,144.9296,20038,1063.134436404418,22.0,0,278.0,489.0,65.0,Moonee Ponds Primary School,403.26812469670284,225,Lowther Hall Anglican Grammar School,1291.8876858359313,not ranked
ID395303514,48 Electric St,BROADMEADOWS,637000.0,h,19/08/2017,3,1.0,5.0,670.0,39.0,-37.69215,144.91654,20031,337.32457585230554,38.0,0,684.0,1695.6666666666667,161.0,St Dominic's School,1010.847984644471,82,Penola Catholic College,501.5136733436161,361
ID846154175,1A Kawarren St,BALWYN NORTH,1360000.0,h,12/08/2017,3,2.0,2.0,424.0,64.0,-37.78617,145.09202,19896,3888.0609416725115,28.785714285714285,0,959.0,4476.666666666667,324.0,Boroondara Park Primary School,513.8791368978984,192,Marcellin College,1510.9581299059705,169
ID458550498,3 Stenson Rd,KEALBA,515000.0,h,10/12/2016,3,1.0,4.0,597.0,44.0,-37.7392,144.8241,20002,2208.8135714453692,31.375,0,555.6666666666666,1129.0,160.66666666666666,St Paul's Kealba Catholic School,724.431666416428,386,St Albans Secondary College,1550.5205015588995,179
ID835989702,5 Byron Ct,MOOROOLBARK,650000.0,h,8/07/2017,3,2.0,2.0,1103.0,43.0,-37.78695,145.32513,19877,1146.2023736180947,49.76923076923077,0,50.333333333333336,68.0,12.0,St Peter Julian Eymard,678.3967124085841,not ranked,Yarra Hills Secondary College,830.7495711987483,468
ID312725493,47 Everett St,BRUNSWICK WEST,1250000.0,h,9/09/2017,4,2.0,2.0,600.0,15.0,-37.75465,144.94144,20035,1749.5560954616378,29.0,0,941.3333333333334,5813.0,575.6666666666666,Brunswick North West Primary School,297.2445780603396,456,Antonine College,1502.5144894079642,482
ID827862823,11 Dickinson St,HADFIELD,542500.0,h,17/09/2016,2,1.0,1.0,359.0,59.0,-37.7133,144.9436,19962,1499.4122481644638,37.0,0,1683.6666666666667,8938.666666666666,509.3333333333333,St Thomas More's School,679.0452728209331,not ranked,Pascoe Vale Girls Secondary College,856.8442942987042,not ranked
ID725068140,395 High St,PRAHRAN,1310000.0,h,18/03/2017,2,1.0,1.0,162.0,49.0,-37.8528,145.0017,19947,914.6418671081556,16.214285714285715,0,705.3333333333334,5479.666666666667,335.0,Our Lady of Lourdes School,682.8702402808275,67,Presentation College Windsor,816.6599099546326,not ranked
ID742105925,50 Albion Cr,GREENSBOROUGH,770000.0,h,29/07/2017,4,2.0,2.0,789.0,44.0,-37.69646,145.12163,19985,1444.0342904493689,41.666666666666664,0,663.0,4010.0,377.0,Greenhills Primary School,534.5176927920819,259,St Helena Secondary College,1931.9653281535361,244
ID242472194,52 Monash St,ASCOT VALE,1425000.0,h,13/08/2016,3,2.0,2.0,495.0,99.0,-37.7821,144.9055,20039,1622.9322415125896,20.0,1,2489.6666666666665,11817.333333333334,1268.6666666666667,Ascot Vale West Primary School,519.5184376555642,not ranked,Footscray City College,1420.7439259814523,166
ID550903834,5/72 Dover Rd,WILLIAMSTOWN,450000.0,u,14/05/2016,2,1.0,2.0,0.0,24.0,-37.8536,144.899,19993,966.7071716392287,20.857142857142858,0,1002.6666666666666,4068.0,328.3333333333333,Westbourne Grammar School,521.6380279275494,58,Williamstown High School,1087.8902574108188,104
ID954895685,5 Davie La,BRIGHTON,502000.0,h,8/10/2016,2,2.0,0.0,116.0,19.0,-37.9252,145.0004,19950,997.8200878711122,28.5,0,2744.3333333333335,10289.666666666666,780.0,Brighton Beach Primary School,510.690317622741,170,St Leonard's College,735.1623444773311,43
ID228906626,8 Hill St,TOORAK,2500000.0,h,17/06/2017,3,2.0,2.0,440.0,69.0,-37.833,145.01322,19906,784.058079549348,11.904761904761905,0,647.0,2861.3333333333335,222.66666666666666,St Catherine's School,921.0279518540887,117,St Catherine's School,921.0279518540887,35
ID810806990,39 Crevelli St,RESERVOIR,612500.0,h,3/09/2017,3,1.0,1.0,170.0,69.0,-37.72924,145.02981,20011,2382.266256948996,31.2,0,885.0,1901.0,227.66666666666666,Preston North East Primary School,425.49021040664405,not ranked,East Preston Islamic College,770.5116211799835,491
ID443915280,20 Atkinson Cl,WINDSOR,1525000.0,t,3/09/2017,3,2.0,2.0,150.0,49.0,-37.8567,144.99665,19957,411.9433907041551,15.5,0,1064.6666666666667,4200.666666666667,432.6666666666667,Windsor Primary School,107.54116605710581,not ranked,Presentation College Windsor,199.47300392600394,not ranked
ID380950364,5/22 Well St,BRIGHTON,737000.0,u,22/05/2016,2,1.0,1.0,106.0,44.0,-37.9159,144.9936,19951,251.8892666038145,26.5,1,2744.3333333333335,10289.666666666666,780.0,St Joan of Arc School,471.11833058547506,95,Brighton Grammar School,533.4732971040535,46
ID478708449,7/1245 Burke Rd,KEW,562500.0,u,3/12/2016,2,2.0,1.0,0.0,29.0,-37.8099,145.0606,19853,1862.8681856640821,19.09090909090909,0,271.6666666666667,771.6666666666666,74.0,Deepdene Primary School,183.21591502925827,42,Genazzano FCJ College,436.0250917758832,not ranked
ID767122335,2/1 Glen Iris Rd,CAMBERWELL,1615000.0,t,3/09/2016,3,1.0,2.0,389.0,129.0,-37.8435,145.0695,19850,535.3964547012048,26.666666666666668,0,3703.6666666666665,18944.0,2039.3333333333333,Camberwell South Primary School,779.1332074949373,327,Camberwell High School,1514.3825512779642,112
ID915380374,6 Jennings St,SANDRINGHAM,1915000.0,h,16/09/2017,4,2.0,2.0,563.0,109.0,-37.95893,145.0128,19948,1199.7326368198555,33.5,1,101.66666666666667,251.33333333333334,18.666666666666668,Sandringham East Primary School,864.365640910644,295,Sandringham College,931.6372392073479,304
ID151927001,4/206 Cotham Rd,KEW,1100000.0,u,27/11/2016,3,1.0,1.0,0.0,84.0,-37.8087,145.0452,19903,1525.9059323238919,17.904761904761905,0,271.6666666666667,771.6666666666666,74.0,Ruyton Girls' School,593.4970966477813,54,Ruyton Girls' School,593.4970966477813,5
ID931271472,40b Drysdale St,RESERVOIR,620500.0,t,7/05/2016,3,2.0,1.0,158.0,8.0,-37.7293,145.0216,20011,1660.619553978598,31.2,0,824.6666666666666,1890.3333333333333,159.33333333333334,Holy Name School,287.08832021224964,463,Reservoir High School,1063.9619888193922,346
ID292006292,124 Rathcown Rd,RESERVOIR,680000.0,h,27/06/2016,2,1.0,1.0,750.0,59.0,-37.7089,145.0192,20009,860.0540786680582,35.2,0,824.6666666666666,1890.3333333333333,159.33333333333334,St Stephen's School,296.9940742040872,not ranked,Reservoir High School,1754.4493164092846,346
ID919841602,30 Barton St,DONCASTER EAST,1500000.0,t,17/06/2017,5,3.0,2.0,365.0,11.0,-37.77821,145.1569,19898,4699.020686849738,30.307692307692307,0,3327.0,11071.666666666666,1069.3333333333333,Doncaster Gardens Primary School,877.4941217419168,21,East Doncaster Secondary College,459.7550046225818,not ranked
ID611903342,2/2 Harrison St,BELLFIELD,720000.0,h,25/02/2017,3,2.0,1.0,231.0,7.0,-37.7527,145.0392,19934,1775.3177820082963,29.0,0,817.6666666666666,1779.6666666666667,181.0,St Pius X School,896.0124129417034,not ranked,Thornbury High School,1301.4369032854388,209
ID587097203,67/337 Station St,THORNBURY,510000.0,u,27/06/2016,2,1.0,1.0,0.0,49.0,-37.7634,145.02100000000004,19930,1792.2011342745427,22.0,1,2403.6666666666665,5212.333333333333,586.6666666666666,Virtual School Victoria,440.5285349341045,not ranked,Virtual School Victoria,440.5285349341045,not ranked
ID147920097,3/33 Sunray Av,CHELTENHAM,751000.0,t,29/07/2017,2,1.0,1.0,171.0,9.0,-37.96304,145.06421,19866,937.5583402425088,42.125,0,1288.3333333333333,4242.333333333333,480.0,Cheltenham East Primary School,439.3787349091479,172,Cheltenham Secondary College,1104.6812795285819,285
ID114762329,24b Munro St,BRIGHTON,1302500.0,h,6/08/2016,3,2.0,2.0,0.0,26.0,-37.9166,144.9942,19951,246.1669232072866,26.5,0,2744.3333333333335,10289.666666666666,780.0,St Joan of Arc School,390.7486872519898,95,Brighton Grammar School,614.2293038470021,46
ID960923631,2/95 Thomas St,HAMPTON,1100000.0,t,24/09/2016,3,2.0,1.0,355.0,32.0,-37.9391,145.012,19949,932.8224824317106,31.5,0,1683.6666666666667,8938.666666666666,509.3333333333333,Sandringham Primary School,978.6516024749462,353,St Leonard's College,1229.01627990835,43
ID267906012,37 Ballarat St,YARRAVILLE,1300000.0,h,23/09/2017,3,2.0,2.0,277.0,29.0,-37.81732,144.89091000000005,19996,184.7468753948279,11.357142857142858,0,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,412.2312763680965,not ranked,Gilmore College For Girls,2058.3404502466865,387
ID989879838,52 Charles St,NORTHCOTE,1211000.0,h,24/09/2016,2,1.0,1.0,178.0,119.0,-37.777,144.9922,20017,116.19984044918523,19.3,0,136.33333333333334,302.6666666666667,42.0,Merri Creek Primary School,423.5774961261737,191,Northcote High School,385.20142706606106,178
ID822181056,258 Nicholson St,SEDDON,920000.0,h,16/07/2016,3,2.0,1.0,309.0,109.0,-37.807,144.898,19997,302.91324292125176,10.357142857142858,0,824.6666666666666,1890.3333333333333,159.33333333333334,Footscray City Primary School,209.10453059098992,97,Gilmore College For Girls,921.2818281418088,387
ID893533860,50 Towerhill Rd,FRANKSTON,755000.0,h,15/07/2017,4,1.0,1.0,622.0,59.0,-38.16146,145.12997,19855,2082.8620822250214,68.81818181818181,0,517.3333333333334,2973.0,288.6666666666667,Overport Primary School,283.83600172968,not ranked,Frankston High School,135.04983054221336,87
ID369555998,89 John St,GLENROY,610000.0,h,3/09/2016,3,1.0,2.0,696.0,59.0,-37.6972,144.9431,19961,1442.3049194738492,39.0,0,1683.6666666666667,8938.666666666666,509.3333333333333,Belle Vue Park Primary School,451.1103176324824,not ranked,Glenroy Private,1220.4100970152244,not ranked
ID852681309,55 Ridge Dr,AVONDALE HEIGHTS,800000.0,h,22/07/2017,5,2.0,3.0,577.0,34.0,-37.75261,144.85631,20004,3937.9029149551907,26.375,0,1672.6666666666667,10063.666666666666,646.3333333333334,St Martin de Porres School,802.4720610129472,not ranked,Essendon Keilor College,1858.5199973221554,460
ID674987115,60 Woiwurung Cr,COBURG,631000.0,t,3/09/2017,2,2.0,1.0,1965.0,19.0,-37.73615,144.97455,19964,1071.525130675689,34.0,0,1097.6666666666667,5916.0,553.3333333333334,St Paul's School,665.6277160613816,211,Coburg High School,529.4031464737491,79
ID747741661,6/383 Gilbert Rd,PRESTON,436000.0,u,18/03/2017,2,1.0,1.0,0.0,39.0,-37.7377,144.9899,20012,941.3351587072776,28.3,0,705.3333333333334,5479.666666666667,335.0,St Raphael's School,467.1577632423676,349,St John's College Preston,1317.2396320064774,not ranked
ID132599773,791 High St,ARMADALE,1800000.0,h,15/10/2016,3,2.0,2.0,405.0,109.0,-37.8545,145.0145,19946,418.03381517510434,18.214285714285715,0,2489.6666666666665,11817.333333333334,1268.6666666666667,Armadale Primary School,386.1475606134593,87,The King David School,544.0012958958035,27
ID650126544,166a Morris St,SUNSHINE,550000.0,u,19/11/2016,2,1.0,1.0,0.0,14.0,-37.7922,144.8283,20021,573.1708906279445,24.555555555555557,1,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Primary School,286.8277760459226,not ranked,Sunshine College,217.70428921357353,233
ID924254631,4 Chapman St,BRIGHTON EAST,2900000.0,h,8/10/2016,5,4.0,2.0,640.0,69.0,-37.928,145.0095,19949,1315.4477604105068,31.5,0,2744.3333333333335,10289.666666666666,780.0,St Leonard's College,184.7422456422883,33,St Leonard's College,184.7422456422883,43
ID142893675,18 Francis St,HEIDELBERG HEIGHTS,780000.0,h,20/05/2017,2,1.0,1.0,433.0,79.0,-37.7521,145.0516,19935,972.5513061044298,29.823529411764707,0,1173.6666666666667,8523.666666666666,974.6666666666666,St Pius X School,741.9026086912503,not ranked,Ivanhoe Girls' Grammar School,1527.9538470591688,49
ID689432544,25 Sydney St,ALBION,816000.0,h,10/09/2016,4,1.0,2.0,837.0,89.0,-37.7825,144.8221,20004,586.1862366339438,26.375,0,268.3333333333333,736.0,128.33333333333334,St Theresa's School,170.96204958014482,393,Sunshine College,1073.237651704956,233
ID407201609,38 Warwick Rd,SUNSHINE NORTH,435000.0,h,6/08/2016,2,1.0,4.0,343.0,59.0,-37.7689,144.8402,20004,1675.8646884387601,26.375,0,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine Christian School,385.6494688033895,not ranked,Braybrook College,1225.4337140539317,139
ID872437157,135 Williams Rd,PRAHRAN,2300000.0,h,17/06/2017,4,2.0,2.0,291.0,129.0,-37.84961,145.00248,19947,559.5037099640834,16.214285714285715,0,705.3333333333334,5479.666666666667,335.0,Our Lady of Lourdes School,690.3060202477639,67,Prahran High School,1038.8744972000898,not ranked
ID826088553,32 Millers Rd,BROOKLYN,663000.0,t,27/05/2017,3,2.0,2.0,244.0,9.0,-37.82017000000001,144.84904,20022,2630.2241289156714,21.4,0,444.6666666666667,981.3333333333334,239.66666666666666,Annunciation School,131.70932625472324,not ranked,Emmanuel College,1402.6406874216461,180
ID790901065,7/517 Royal Pde,PARKVILLE,850000.0,t,17/06/2017,3,1.0,1.0,2429.0,49.0,-37.78033,144.95949,19969,598.6416507083065,24.333333333333332,0,142.0,344.6666666666667,39.333333333333336,Princes Hill Primary School,757.671994144222,not ranked,Princes Hill Secondary College,600.4970340448041,not ranked
ID775385252,1 Barunah St,HADFIELD,777000.0,h,13/08/2016,4,1.0,2.0,700.0,59.0,-37.704,144.9399,19961,1711.569087695567,39.0,0,1683.6666666666667,8938.666666666666,509.3333333333333,Belle Vue Park Primary School,472.9759525808707,not ranked,Glenroy Private,1165.2837172985744,not ranked
ID970362820,8/3 Carnarvon St,DONCASTER,700000.0,u,4/06/2016,3,2.0,2.0,0.0,12.0,-37.7862,145.1235,20042,3680.3855107223994,25.775,0,1566.6666666666667,8895.333333333334,491.0,Doncaster Primary School,547.2088062205869,214,Doncaster Secondary College,1292.924799937342,225
ID402046876,15 Ferncroft Dr,SOUTH MORANG,600000.0,h,1/07/2017,4,2.0,2.0,505.0,10.0,-37.61957,145.0948,52160,444.65671372495507,54.333333333333336,0,101.66666666666667,251.33333333333334,18.666666666666668,Mernda Park Primary School,645.2162839346621,not ranked,Mernda Central P-12 College,1734.7565774670638,not ranked
ID761380636,8/7 Neptune St,SANDRINGHAM,760000.0,u,27/05/2017,2,1.0,1.0,0.0,49.0,-37.95142,145.01977,19948,1340.48198539112,33.5,0,101.66666666666667,251.33333333333334,18.666666666666668,Sandringham East Primary School,622.5456923069285,295,Sandringham College,654.7616175321913,304
ID484256747,59 Moore St,COBURG,1130000.0,h,22/08/2016,2,1.0,2.0,520.0,44.0,-37.7543,144.9717,19966,869.5356360625177,30.0,0,1071.3333333333333,5783.666666666667,419.6666666666667,Moreland Primary School,467.0391989876466,not ranked,Coburg High School,1517.0055300197319,79
ID420471355,50 Thompson St,WILLIAMSTOWN,1630000.0,h,25/02/2017,4,2.0,2.0,265.0,9.0,-37.8656,144.9039,19991,270.3325895320839,23.857142857142858,0,1064.6666666666667,4200.666666666667,432.6666666666667,Lumineer Academy - Williamstown,299.77000413808656,not ranked,Williamstown High School,837.7487280209241,104
ID556701062,2/6 Sydney Rd,BRUNSWICK,575000.0,u,24/09/2016,2,1.0,1.0,0.0,69.0,-37.7775,144.9607,19969,329.6933851162272,24.333333333333332,0,958.6666666666666,5673.0,628.0,Princes Hill Primary School,726.8101857675139,not ranked,Princes Hill Secondary College,767.073564994859,not ranked
ID410698425,9 Sullivan St,BELLFIELD,906000.0,h,22/07/2017,2,1.0,1.0,617.0,59.0,-37.7528,145.04443999999995,19934,1463.1767923234208,29.0,0,817.6666666666666,1779.6666666666667,181.0,St Pius X School,674.0624658572174,not ranked,Ivanhoe Girls' Grammar School,1402.8948038923913,49
ID544261829,11 Carrathool St,BULLEEN,1400000.0,h,10/12/2016,3,1.0,3.0,770.0,54.0,-37.7644,145.0886,19935,2588.460924230367,29.823529411764707,0,958.6666666666666,5673.0,628.0,St Clement of Rome School,356.6256238692142,196,Marcellin College,1267.8523477922324,169
ID640313699,43 Wards Gr,BENTLEIGH EAST,1360000.0,h,25/02/2017,3,1.0,3.0,676.0,69.0,-37.9233,145.0616,19939,2257.4773755559822,35.15384615384615,0,959.0,4476.666666666667,324.0,St Peter's School,818.1036675383392,345,Bentleigh Secondary College,478.5307165541885,230
ID972784549,4a Gardner St,RICHMOND,1081000.0,t,15/10/2016,2,1.0,1.0,126.0,24.0,-37.814,145.006,19977,1253.0800519031814,10.235294117647058,1,824.6666666666666,1890.3333333333333,159.33333333333334,Yarra Primary School,148.4760263228281,475,Lynall Hall Community School,429.3871949945147,559
ID401308037,3/2 Cawkwell St,MALVERN,1390000.0,t,14/05/2016,3,2.0,1.0,227.0,24.0,-37.8577,145.0406,19944,1376.1653562003967,20.8,0,610.0,1743.6666666666667,228.0,Malvern Central School,576.4314609230278,68,De La Salle College,739.7663539692683,115
ID746394164,16 Cole Ct,TOORAK,3270000.0,h,28/08/2016,3,2.0,1.0,363.0,84.0,-37.8445,145.0182,19946,793.745566030783,18.214285714285715,0,584.3333333333334,2731.6666666666665,211.66666666666666,Loreto Mandeville Hall,503.539740603467,27,Loreto Mandeville Hall,503.539740603467,15
ID590144632,3 Gavan Ct,WERRIBEE,570000.0,h,15/07/2017,3,1.0,3.0,909.0,54.0,-37.89074,144.65677,19921,1034.64332133096,35.142857142857146,0,98.66666666666667,190.66666666666666,19.0,Manorvale Primary School,1190.1375936022855,not ranked,Wyndham Central Secondary College,326.0531761300305,not ranked
ID893072287,11 Marks St,BRUNSWICK,1080000.0,h,29/07/2017,4,2.0,0.0,256.0,49.0,-37.76861,144.96848,19968,788.8247051637828,25.333333333333332,0,941.3333333333334,5813.0,575.6666666666666,Brunswick East Primary School,1079.801935866576,not ranked,Sydney Road Community School,593.2714722744516,447
ID966037698,3 Henderson Rd,TULLAMARINE,821000.0,h,1/07/2017,4,1.0,6.0,763.0,3.0,-37.69048,144.87312,20031,3799.366334424232,38.0,0,256.0,511.3333333333333,54.666666666666664,Gladstone Park Primary School,1242.3339061162094,not ranked,Gladstone Park Secondary College,1489.3194976742247,not ranked
ID140636458,4 Ananda Ct,WATSONIA,711000.0,h,14/05/2016,3,1.0,2.0,658.0,59.0,-37.7147,145.0752,19984,863.816511056165,37.666666666666664,0,584.3333333333334,2731.6666666666665,211.66666666666666,Macleod College,1148.7043217302703,not ranked,Macleod College,1148.7043217302703,459
ID731734157,2/11 Dutton Ct,MEADOW HEIGHTS,360000.0,t,29/07/2017,3,1.0,1.0,154.0,11.0,-37.64992,144.91883,44817,1388.3267995005278,43.0,0,318.3333333333333,497.0,140.66666666666666,Meadow Heights Primary School,445.44642100446214,not ranked,St Mary's Coptic Orthodox College,1274.2279959235198,not ranked
ID608236682,69 Cumberland St,SUNSHINE NORTH,650000.0,h,19/11/2016,3,1.0,2.0,476.0,44.0,-37.769,144.8441,20004,1959.7241218576823,26.375,1,1363.6666666666667,6287.666666666667,564.3333333333334,Sunshine North Primary School,694.0861847200978,not ranked,Braybrook College,1073.9226377761229,139
ID792171398,28 Mayston St,HAWTHORN EAST,2680000.0,h,27/05/2017,3,2.0,4.0,522.0,59.0,-37.82701,145.0541,19853,407.20578684679253,19.09090909090909,0,1253.6666666666667,7401.333333333333,484.6666666666667,Camberwell Primary School,720.7117305220149,35,SEDA College (Victoria),412.40136160821555,not ranked
ID139699548,19 Myrtle St,IVANHOE,1470000.0,h,15/10/2016,4,2.0,1.0,694.0,69.0,-37.7565,145.0506,19934,841.8141957841411,29.0,0,555.6666666666666,1129.0,160.66666666666666,Ivanhoe Girls' Grammar School,1034.5292282671608,38,Ivanhoe Girls' Grammar School,1034.5292282671608,49
ID863268410,8 Hassett St,SUNSHINE NORTH,650000.0,h,12/11/2016,3,1.0,0.0,598.0,69.0,-37.7705,144.8307,20004,955.1747500099957,26.375,0,1363.6666666666667,6287.666666666667,564.3333333333334,St Bernadette's School,409.2416473725108,230,Braybrook College,1714.7385788089898,139
ID137815874,7 Lisa Ct,HOPPERS CROSSING,472000.0,h,27/05/2017,4,2.0,2.0,546.0,29.0,-37.85146,144.67109,47648,2987.4401670565376,32.09090909090909,0,512.0,1119.6666666666667,175.66666666666666,Good News Lutheran College,577.2372413675902,179,Good News Lutheran College,577.2372413675902,520
ID316105734,35 Douglas St,ASHWOOD,1365000.0,h,10/09/2016,3,1.0,1.0,792.0,69.0,-37.864,145.0972,19848,1411.736913027752,30.666666666666668,0,1654.0,9119.666666666666,550.0,Parkhill Primary School,859.0042155702669,not ranked,Ashwood High School,541.7216946309975,241
ID429349919,22 Champion St,BRIGHTON,2375000.0,h,17/09/2016,3,2.0,2.0,547.0,19.0,-37.9271,145.0034,19949,1222.5687110574345,31.5,1,2744.3333333333335,10289.666666666666,780.0,St Leonard's College,402.5950233956969,33,St Leonard's College,402.5950233956969,43
ID791021393,173 Nelson Rd,SOUTH MELBOURNE,3825000.0,h,12/08/2017,4,3.0,0.0,280.0,129.0,-37.83923,144.95113,20043,2329.280595992859,0.0,0,1245.0,3886.0,447.6666666666667,Albert Park Primary School,328.58231003759687,306,Albert Park College,702.140046430501,131
ID334307236,4/34 Dean St,KEW,890000.0,u,17/09/2016,2,2.0,1.0,89.0,54.0,-37.8148,145.0571,19903,1301.9923419091422,17.904761904761905,1,271.6666666666667,771.6666666666666,74.0,Camberwell Girls Grammar School,443.45367984289464,29,Camberwell Girls Grammar School,443.45367984289464,not ranked
ID272207432,15 Maughan Pde,BALWYN NORTH,1660000.0,h,28/05/2016,5,3.0,2.0,737.0,69.0,-37.7975,145.0961,19896,2577.8618844229054,28.785714285714285,0,925.6666666666666,4701.333333333333,308.6666666666667,Greythorn Primary School,437.3083087747945,93,Balwyn High School,1700.5360913196557,44
ID867703104,21 Reid St,FITZROY NORTH,899000.0,h,22/05/2016,1,1.0,0.0,153.0,49.0,-37.7851,144.9784,20019,1249.9934834267144,18.3,0,1923.6666666666667,8979.333333333334,620.3333333333334,Fitzroy Community School,470.056425939463,4,Fitzroy High School,798.7438262801434,248
ID906066890,24 Abraham Dr,CROYDON,720000.0,h,27/05/2017,4,2.0,3.0,879.0,119.0,-37.79079,145.30208000000005,19877,1129.9808499129826,49.76923076923077,0,1083.6666666666667,3612.6666666666665,368.3333333333333,Ruskin Park Primary School,1046.450601283453,476,Yarra Hills Secondary College,1251.178261810185,468
ID306857370,1/136 High Street Rd,ASHWOOD,761000.0,h,7/11/2016,3,2.0,4.0,400.0,69.0,-37.8675,145.106,19848,2252.6270867660273,30.666666666666668,0,1654.0,9119.666666666666,550.0,Parkhill Primary School,519.9499752945374,not ranked,Ashwood High School,405.7859071020904,241
ID571325151,24 Martins La,VIEWBANK,820000.0,h,6/08/2016,3,2.0,2.0,555.0,59.0,-37.7324,145.0862,19983,1661.5418599280274,34.75,0,584.3333333333334,2731.6666666666665,211.66666666666666,Viewbank Primary School,422.6119704509864,238,Viewbank College,979.7469496115458,96
ID750383533,18 Lorraine St,ESSENDON,2355000.0,h,25/02/2017,4,2.0,3.0,715.0,99.0,-37.7582,144.9128,22253,385.6759005735671,18.333333333333332,0,330.3333333333333,1855.0,82.0,Lowther Hall Anglican Grammar School,269.73126510792594,207,St Columba's College,171.8650733837483,85
ID446082755,209/5 Stawell St,WEST MELBOURNE,443000.0,u,24/09/2016,1,1.0,1.0,547.0,119.0,-37.806,144.942,19973,55.185920855124095,6.25,0,584.3333333333334,2731.6666666666665,211.66666666666666,North Melbourne Primary School,1109.7206319592174,182,Simonds Catholic College,957.1722186729003,262
ID556437908,27 Hornby St,WINDSOR,957500.0,h,24/06/2017,2,1.0,1.0,136.0,127.0,-37.85542,144.99571,19957,330.58460798129386,15.5,0,1064.6666666666667,4200.666666666667,432.6666666666667,Windsor Primary School,209.06166078247458,not ranked,Presentation College Windsor,262.1704892009399,not ranked
ID592504769,5 Hanover St,BRUNSWICK,985000.0,h,22/05/2016,3,1.0,2.0,384.0,79.0,-37.7626,144.9535,19967,650.0389285225708,27.333333333333332,0,958.6666666666666,5673.0,628.0,Brunswick North Primary School,409.3796717344397,not ranked,Brunswick Secondary College,933.3276747574628,211
ID129676086,1/17 Albion St,BALACLAVA,981000.0,h,25/02/2017,2,1.0,0.0,159.0,89.0,-37.874,144.9933,19955,272.014122014443,19.5,0,1672.6666666666667,10063.666666666666,646.3333333333334,St Kilda Primary School,564.1671623343847,169,Beth Rivkah Ladies College,845.1902619910107,36
ID341622127,2/13 Emily St,CARNEGIE,603000.0,u,20/05/2017,2,1.0,1.0,2.0,32.0,-37.8912,145.0644,19919,284.1346629788223,25.375,1,3767.6666666666665,18925.0,2042.3333333333333,Murrumbeena Primary School,769.5437529870679,80,Oakleigh Grammar,1700.7638007726455,270
ID558180957,43 Service St,HAMPTON,2086000.0,h,26/08/2017,4,2.0,2.0,581.0,62.0,-37.94003,145.00778,19949,599.2176205397597,31.5,0,1841.6666666666667,9184.666666666666,533.3333333333334,Hampton Primary School,830.1329540428833,76,St Leonard's College,1269.0587496887235,43
ID691021671,18B Churchill St,DONCASTER EAST,816000.0,t,22/07/2017,3,1.0,2.0,0.0,9.0,-37.78738,145.16033000000004,19898,3750.455945235663,30.307692307692307,0,3327.0,11071.666666666666,1069.3333333333333,Donburn Primary School,457.0967062250702,187,East Doncaster Secondary College,605.1952056183845,not ranked
ID617097708,14 Haldane St,BONBEACH,920000.0,h,26/08/2017,3,1.0,2.0,645.0,69.0,-38.06688,145.12398000000005,19859,577.8293053645305,58.583333333333336,0,5.0,73.0,1.0,Bonbeach Primary School,152.14571035032458,368,Patterson River Secondary College,2076.941438897026,not ranked
ID757207497,14 Covala Ct,ST HELENA,805000.0,h,15/07/2017,3,1.0,0.0,930.0,69.0,-37.6939,145.12899,19985,2142.5200131222055,41.666666666666664,0,235.66666666666666,506.6666666666667,74.0,Holy Trinity Primary School,761.6864439843042,32,St Helena Secondary College,1240.0862887565106,244
ID602501732,23 Gray St,YARRAVILLE,921000.0,h,16/09/2017,2,1.0,1.0,161.0,124.0,-37.81899,144.89507,19996,571.0925665071617,11.357142857142858,0,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,743.7273001344323,not ranked,Gilmore College For Girls,2214.378876208982,387
ID837406247,136 Page St,MIDDLE PARK,6400000.0,h,9/09/2017,5,2.0,1.0,553.0,99.0,-37.84908,144.95753,19958,2842.188032387829,13.5,0,313.3333333333333,545.3333333333334,65.66666666666667,Middle Park Primary School,142.16074125937885,242,Albert Park College,1013.1820937864475,131
ID537012357,3/1 Corhampton Rd,BALWYN NORTH,685000.0,h,22/05/2016,2,1.0,1.0,177.0,44.0,-37.7935,145.0679,19932,3310.4008749997915,26.0,0,925.6666666666666,4701.333333333333,308.6666666666667,St Bede's School,263.9968512983111,442,Kew High School,459.890735680671,124
