ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude
ID268832786,106 Outlook Dr,3,h,600000.0,22/05/2016,1.0,4.0,541.0,51.0,-37.7051,144.9069
ID952504251,1 Lincoln Wy,4,h,430000.0,23/09/2017,1.0,3.0,675.0,39.0,-37.673629999999996,144.55888000000004
ID767817886,2 Monet Ct,3,h,1530000.0,8/07/2017,2.0,2.0,798.0,41.0,-37.77655,145.15386999999996
ID924752382,1/17 Ashburn Gr,3,t,955000.0,3/12/2016,2.0,2.0,203.0,89.0,-37.8655,145.0807
ID863540195,4/2 Paul St,4,t,1090000.0,22/04/2017,3.0,2.0,242.0,24.0,-37.7866,145.1046
ID378328627,239 Chesterville Rd,3,h,860000.0,22/04/2017,1.0,2.0,601.0,49.0,-37.9409,145.0602
ID920272897,2/8 Hughes St,2,h,630000.0,8/10/2016,1.0,1.0,148.0,16.0,-37.821999999999996,144.89
ID915380374,6 Jennings St,4,h,1915000.0,16/09/2017,2.0,2.0,563.0,109.0,-37.95893,145.0128
ID429120418,27 Glass St,3,h,1115000.0,14/05/2016,2.0,2.0,129.0,39.0,-37.824,145.0052
ID481226594,38 McLean St,2,h,887500.0,26/08/2017,1.0,2.0,434.0,21.0,-37.75336,144.93872
ID880918332,68A Emo Rd,3,h,1625000.0,18/03/2017,2.0,1.0,87.0,29.0,-37.8769,145.05200000000005
ID683854537,15 Ormond St,4,h,1675000.0,7/05/2016,2.0,2.0,279.0,17.0,-37.797,144.9303
ID235378173,5 Toolangi Gr,3,h,1045000.0,29/07/2017,1.0,2.0,520.0,99.0,-37.75371,145.01963999999995
ID566278971,45 Woodville St,4,h,1712000.0,17/09/2016,2.0,2.0,639.0,69.0,-37.7879,145.0929
ID336315989,2 Osborne Av,3,t,1435000.0,29/07/2017,3.0,2.0,307.0,5.0,-37.91648,145.04927
ID502658095,6 Lock St,4,h,752500.0,18/03/2017,1.0,2.0,0.0,69.0,-37.7106,144.9682
ID471934709,3/123 Waterdale Rd,3,t,962000.0,4/03/2017,2.0,1.0,108.0,59.0,-37.7668,145.0434
ID648311882,27 Quick St,4,h,975000.0,3/12/2016,1.0,1.0,733.0,59.0,-37.7194,144.9307
ID850230622,275A Koornang Rd,2,h,920000.0,17/06/2017,1.0,1.0,431.0,99.0,-37.89785,145.05524
ID539924879,23 Goleen St,3,h,782000.0,11/03/2017,1.0,3.0,576.0,3.0,-37.7269,144.9654
ID783422285,69 Watt St,3,h,985000.0,12/06/2016,1.0,5.0,669.0,69.0,-37.8321,144.8736
ID479109190,46 Yongala St,3,h,1850000.0,28/08/2016,1.0,1.0,607.0,69.0,-37.8058,145.0781
ID236554717,55 Burnett St,4,h,1120000.0,16/09/2017,2.0,2.0,981.0,16.0,-37.81188,145.20051999999995
ID827170793,4/38 MacFarlan St,2,u,965000.0,3/12/2016,2.0,2.0,2143.0,21.0,-37.8393,144.9886
ID676264086,1/70 Truganini Rd,2,t,795000.0,3/09/2016,2.0,1.0,133.0,10.0,-37.8911,145.0539
ID326399740,3 Gilbert St,5,h,1955000.0,8/10/2016,3.0,2.0,424.0,99.0,-37.8145,145.1131
ID771325447,29 Weybridge St,4,h,2360000.0,13/05/2017,2.0,2.0,764.0,89.0,-37.81800000000001,145.0946
ID710145350,1/31 Kenilworth St,1,u,270000.0,24/06/2017,1.0,1.0,0.0,39.0,-37.714079999999996,145.00441
ID393696156,1/20 Kensington Pl,3,t,630000.0,22/07/2017,1.0,2.0,169.0,18.0,-37.87345,145.22973000000005
ID196900608,28 Tucker St,2,h,855000.0,19/08/2017,1.0,1.0,332.0,83.0,-37.79136,144.87618999999995
ID795486869,201 Buckley St,2,h,680000.0,23/09/2017,1.0,0.0,298.0,119.0,-37.80257,144.88811
ID679748851,232 Brunswick Rd,3,h,1280000.0,23/09/2017,1.0,2.0,212.0,119.0,-37.77695,144.95785
ID181113173,8 Edith St,3,h,2450000.0,23/09/2017,1.0,0.0,984.0,79.0,-37.87376,145.15238
ID349112532,4 Turner Ct,3,h,1550000.0,17/06/2017,2.0,2.0,648.0,39.0,-37.88255,145.14727
ID122970164,90 Cooper St,4,h,1295000.0,15/10/2016,2.0,2.0,696.0,44.0,-37.7465,144.8983
ID335450229,12 Murillo Ct,5,h,1535000.0,4/03/2017,3.0,2.0,681.0,44.0,-37.7722,145.1309
ID989081284,4/435 Main Rd,3,u,569000.0,3/06/2017,1.0,2.0,280.0,32.0,-37.73103,145.13404
ID782178264,1/11 Rosstown Rd,2,u,480000.0,15/07/2017,1.0,1.0,830.0,51.0,-37.88414,145.0528
ID390946411,95 Beavers Rd,2,h,1118000.0,26/08/2017,2.0,1.0,173.0,109.0,-37.76623,144.99318
ID396410970,19 Sussex St,2,h,945000.0,10/12/2016,1.0,0.0,225.0,129.0,-37.7639,144.9093
ID177853938,1/410 Buckley St,3,t,800000.0,12/06/2016,3.0,2.0,242.0,6.0,-37.7535,144.8868
ID952815695,11 Raleigh St,3,h,770000.0,16/04/2016,1.0,0.0,438.0,99.0,-37.754,144.92600000000004
ID192458585,3/21 Jersey Pde,1,u,255000.0,4/03/2017,1.0,1.0,0.0,49.0,-37.8875,145.0599
ID870562911,1 Reilly Pl,3,h,1720000.0,8/07/2017,2.0,2.0,81.0,21.0,-37.83631,144.95536
ID255966215,19 Papworth Pl,3,h,510000.0,29/07/2017,1.0,1.0,670.0,59.0,-37.65168,144.91868
ID117123613,2/5 Loller St,3,t,1411000.0,12/11/2016,2.0,2.0,0.0,8.0,-37.9144,145.0004
ID585221001,12/250 Neerim Rd,2,t,700000.0,7/11/2016,2.0,1.0,106.0,29.0,-37.8881,145.0535
ID393598765,27 Pender St,3,h,980000.0,22/07/2017,1.0,3.0,397.0,94.0,-37.73724,145.00984
ID746492778,403/77 Village Wy,2,u,440000.0,15/07/2017,1.0,2.0,0.0,16.0,-37.77117,144.88041
ID353947885,1501/87 Franklin St,2,u,535000.0,7/05/2016,1.0,1.0,0.0,18.0,-37.808,144.9617
ID405379134,85 Tannock St,3,h,1575000.0,6/08/2016,2.0,2.0,645.0,66.0,-37.7851,145.0957
ID890629770,609 Nepean Hwy,2,h,805000.0,14/05/2016,1.0,2.0,347.0,99.0,-37.9137,145.0164
ID985577799,23 Redwood St,3,h,691000.0,3/09/2016,1.0,2.0,624.0,54.0,-37.7456,145.0397
ID243275449,95 Cochrane St,4,h,3295888.0,15/10/2016,3.0,2.0,565.0,29.0,-37.8975,144.9991
ID488176840,15 Highbury St,4,h,2400000.0,19/08/2017,2.0,2.0,746.0,4.0,-37.79483,145.07296000000005
ID965544146,19 Norfolk St,4,h,1100000.0,27/05/2017,2.0,2.0,726.0,58.0,-37.89814000000001,145.14457
ID440525635,18 Jessie St,2,h,1006000.0,26/08/2017,1.0,1.0,716.0,34.0,-37.71589,144.92176
ID165491482,6/87 Earl St,3,t,752000.0,8/04/2017,2.0,2.0,0.0,39.0,-37.794000000000004,145.033
ID580502025,13 Surman Ct,3,h,480000.0,6/08/2016,1.0,2.0,546.0,41.0,-37.7555,144.8295
ID995868354,34A Downs St,2,h,920000.0,3/06/2017,1.0,1.0,240.0,24.0,-37.75697,144.95543
ID373474114,20 Elizabeth St,3,h,1185000.0,16/07/2016,1.0,2.0,618.0,23.0,-37.9228,145.0527
ID760089179,43 The Crossway,3,h,860000.0,15/07/2017,1.0,1.0,568.0,59.0,-37.7465,144.8613
ID679650613,2/175 Kent St,2,t,855000.0,10/09/2016,1.0,1.0,92.0,49.0,-37.815,145.00799999999995
ID121284972,23 Prospect Dr,3,h,600000.0,22/08/2016,1.0,1.0,565.0,49.0,-37.7498,144.8585
ID476001269,10 Port St,3,h,807500.0,14/05/2016,1.0,3.0,647.0,49.0,-37.8481,144.8666
ID329008041,17 Hampshire Rd,3,h,702000.0,10/09/2016,1.0,1.0,542.0,69.0,-37.7949,144.8303
ID342715631,18 Fitzgerald St,4,h,3180000.0,10/12/2016,3.0,4.0,1148.0,59.0,-37.8088,145.0991
ID796015218,30 Browns Rd,2,u,772500.0,27/06/2016,1.0,2.0,318.0,14.0,-37.9218,145.0563
ID429844511,487 Brunswick Rd,3,h,1150000.0,27/11/2016,1.0,2.0,726.0,69.0,-37.7747,144.9421
ID658042707,32 Rose St,2,h,901000.0,27/06/2016,1.0,1.0,545.0,79.0,-37.7445,144.9471
ID249661910,84 Chestnut St,2,h,831000.0,22/05/2016,1.0,0.0,128.0,4.0,-37.8291,144.9952
ID676924517,4/175 Chetwynd St,2,u,720000.0,10/12/2016,2.0,1.0,0.0,21.0,-37.8015,144.9526
ID373465712,18 Kanowna St,4,h,2130000.0,30/07/2016,2.0,2.0,714.0,94.0,-37.9446,145.0092
ID774037165,68 Vincent St,4,h,855333.0,28/08/2016,1.0,2.0,694.0,45.0,-37.718,144.9138
ID559074306,4/32 Montgomery St,3,u,720000.0,12/08/2017,1.0,1.0,146.0,89.0,-37.75132,145.05331
ID478967898,47 Apollo Rd,4,h,688000.0,22/07/2017,2.0,1.0,645.0,8.0,-37.70841,144.79699
ID210054718,41 Grout St,4,h,2550000.0,16/09/2017,2.0,2.0,620.0,26.0,-37.934779999999996,145.01156
ID319461081,216 Sunshine Av,3,h,572000.0,23/09/2017,1.0,2.0,554.0,44.0,-37.73522,144.82044
ID662822240,72 Zetland Rd,4,h,1462000.0,27/05/2017,2.0,0.0,420.0,109.0,-37.81788,145.11453999999995
ID190421575,53 Queens Pde,3,h,783000.0,10/12/2016,2.0,1.0,603.0,79.0,-37.7194,144.9678
ID666861518,402/89 River St,2,u,801000.0,6/08/2016,2.0,1.0,0.0,19.0,-37.8361,144.9966
ID946360766,3 Hodgkinson St,3,h,1360000.0,27/06/2016,1.0,0.0,118.0,139.0,-37.7921,144.9858
ID583535101,5A Overman Ct,4,t,1162500.0,20/05/2017,2.0,1.0,230.0,5.0,-37.7547,144.9239
ID489200481,101 Holmes Rd,4,h,1120000.0,8/10/2016,1.0,1.0,571.0,104.0,-37.7659,144.9116
ID468864312,21 Tait St,3,h,950000.0,14/05/2016,2.0,2.0,281.0,69.0,-37.8431,144.8845
ID585059757,24 John St,2,h,920000.0,26/07/2016,1.0,1.0,307.0,9.0,-37.855,144.8985
ID223593063,1 Bute St,3,h,1315000.0,27/05/2017,3.0,2.0,122.0,69.0,-37.80401,144.89518999999999
ID268832786,106 Outlook Dr,3,h,600000.0,22/05/2016,1.0,4.0,541.0,51.0,-37.7051,144.9069
ID699150384,268d Mason St,4,t,847500.0,27/06/2016,3.0,1.0,252.0,59.0,-37.8393,144.8568
ID797183579,6 Mattea Ct,3,u,672000.0,27/06/2016,1.0,2.0,855.0,7.0,-37.7328,145.0348
ID162290803,14 Wanbrow Av,5,h,1950000.0,3/09/2017,3.0,2.0,743.0,70.0,-37.80235,145.09311
ID912856731,567 Grimshaw St,3,h,1234000.0,19/08/2017,1.0,2.0,896.0,54.0,-37.70042,145.0614
ID974249602,7 Park Dr,3,t,680000.0,18/03/2017,2.0,2.0,224.0,21.0,-37.749,144.8599
ID311161723,4/149 Church St,2,u,892500.0,7/05/2016,1.0,2.0,232.0,49.0,-37.9157,144.9973
ID883685623,1 Bellarine St,5,h,1400000.0,3/06/2017,2.0,2.0,558.0,94.0,-37.73472,144.99658
ID484262190,533 Sayers Rd,4,h,1305000.0,3/06/2017,2.0,0.0,4606.0,22.0,-37.849309999999996,144.6942
ID882427783,7 Colclough Ct,5,h,880000.0,30/07/2016,3.0,2.0,387.0,59.0,-37.7225,144.9055
ID727312850,7/8 The Avenue,1,u,501000.0,16/07/2016,1.0,1.0,0.0,14.0,-37.8571,144.9979
ID156619103,17 Parkhill Dr,4,h,1240000.0,19/11/2016,2.0,2.0,766.0,69.0,-37.8629,145.1097
ID377468063,12 Longfield St,3,h,1540000.0,25/02/2017,1.0,1.0,0.0,119.0,-37.8214,145.0119
ID922972633,1/7 Mary St,3,t,830000.0,27/05/2017,2.0,1.0,176.0,8.0,-37.749359999999996,144.89668999999995
ID229545582,20 Keith Gr,3,h,825000.0,23/04/2016,2.0,1.0,630.0,2.0,-37.7378,144.8705
ID683207027,5A Neil St,3,t,630000.0,29/04/2017,2.0,1.0,240.0,59.0,-37.7114,144.9396
ID305312511,56a Clifton St,3,h,1230000.0,14/05/2016,3.0,1.0,310.0,7.0,-37.7949,145.1014
ID174333880,316 Liberty Pde,2,h,650000.0,8/04/2017,1.0,2.0,465.0,59.0,-37.7369,145.0371
ID837931506,54 Ophir St,3,h,550000.0,29/07/2017,2.0,1.0,602.0,59.0,-37.68983,144.93499
ID859573768,5 Echo Av,4,h,496000.0,8/07/2017,2.0,2.0,448.0,11.0,-37.84688,144.68182
ID633599362,131 Lord St,4,h,3335000.0,3/12/2016,2.0,2.0,319.0,126.0,-37.8244,145.0044
ID377581013,25 Carrol Gr,4,h,1352000.0,17/06/2017,3.0,2.0,708.0,59.0,-37.891870000000004,145.11049
ID176605150,1/10 Schofield St,3,u,786000.0,3/06/2017,2.0,1.0,138.0,37.0,-37.75284,144.90975
ID448383751,61 Sutton St,4,h,2550000.0,4/03/2017,1.0,4.0,847.0,61.0,-37.7954,145.0838
ID674164971,3 Argyle Cr,4,h,455000.0,12/08/2017,1.0,4.0,534.0,36.0,-37.88496,144.66332
ID171189503,1 Sheppard Ct,4,h,810000.0,12/08/2017,2.0,2.0,749.0,30.0,-37.88413,144.79033
ID408569252,4/11 Bowen St,2,u,831000.0,6/08/2016,1.0,1.0,0.0,49.0,-37.8117,145.0222
ID910726580,31 Turner St,4,h,1542000.0,24/09/2016,3.0,1.0,0.0,99.0,-37.7994,144.9965
ID798002485,56 Severn St,4,h,1190000.0,27/05/2017,1.0,2.0,405.0,7.0,-37.816109999999995,144.87945
ID814936295,20 Robern Pde,4,h,1005000.0,7/11/2016,2.0,1.0,696.0,69.0,-37.7395,145.0875
ID934492201,4 Stott St,3,h,805000.0,30/07/2016,1.0,2.0,468.0,69.0,-37.7479,144.9941
ID483007839,9/343 Church St,2,u,715000.0,8/07/2017,1.0,2.0,2427.0,59.0,-37.822759999999995,144.99866
ID560734096,39 William St,3,h,972500.0,3/06/2017,1.0,1.0,448.0,89.0,-37.734429999999996,145.00201
ID258251597,2 Barclay Ct,3,h,880000.0,3/06/2017,2.0,2.0,705.0,18.0,-37.92266,145.16733
ID708406559,32 Caroline St,4,h,3010000.0,10/09/2016,3.0,2.0,382.0,116.0,-37.7897,144.9992
ID855664965,312 Edgars Rd,3,h,570000.0,12/08/2017,1.0,2.0,525.0,19.0,-37.6676,145.00445
ID709138370,4 Selby Ct,3,h,857000.0,3/09/2017,2.0,1.0,1007.0,39.0,-37.766529999999996,145.29163
ID355694687,507/99 River St,1,u,510000.0,4/06/2016,1.0,1.0,0.0,19.0,-37.8361,144.9966
ID376732666,46 Vinter Av,3,h,1005000.0,3/09/2017,1.0,8.0,1082.0,54.0,-37.80618,145.27755
ID140379097,40 Fawkner St,3,h,2300000.0,12/11/2016,2.0,1.0,350.0,139.0,-37.8422,144.9884
ID565580645,9/5 Boston Rd,3,h,1140000.0,4/06/2016,2.0,2.0,175.0,43.0,-37.8162,145.0771
ID502862398,176 Cotham Rd,4,h,2625000.0,18/03/2017,2.0,2.0,717.0,129.0,-37.8083,145.0418
ID200638166,60 Station St,3,h,1550000.0,1/07/2017,2.0,0.0,478.0,3.0,-37.78022,145.01771000000005
ID533415980,10 Olympic Wy,4,h,590000.0,29/07/2017,2.0,2.0,512.0,12.0,-37.58505,144.93591999999995
ID134373101,15 Ellendale St,3,t,1150000.0,6/08/2016,2.0,1.0,207.0,16.0,-37.7893,145.092
ID608597960,3/56 Banksia St,2,t,630000.0,20/05/2017,1.0,1.0,86.0,52.0,-37.7586,145.0629
ID235757751,23/4 Wests Rd,3,h,456000.0,18/03/2017,2.0,2.0,4977.0,14.0,-37.7737,144.8816
ID326301623,112 Newry St,4,h,1425000.0,4/03/2017,3.0,0.0,122.0,129.0,-37.7893,144.9696
ID382861906,5/22 Whitby St,2,u,403000.0,28/05/2016,1.0,2.0,0.0,42.0,-37.7643,144.9477
ID142353290,14 Alfrick Rd,3,h,567000.0,17/06/2017,1.0,1.0,420.0,12.0,-37.80106,145.28741000000005
ID746354120,3 Hutton St,3,h,880000.0,4/03/2017,1.0,1.0,586.0,7.0,-37.786,144.871
ID243539914,2/42 Faversham Rd,2,u,850000.0,3/06/2017,1.0,1.0,116.0,59.0,-37.82012,145.08526
ID541134794,5 Iskandar Pl,5,h,1650000.0,22/05/2016,4.0,2.0,500.0,12.0,-37.7863,145.1105
ID735717551,3b Manuka St,3,h,886000.0,28/05/2016,2.0,1.0,185.0,7.0,-37.9159,145.0787
ID533687695,2/2 Cooper St,3,h,532000.0,15/07/2017,1.0,1.0,206.0,34.0,-37.7864,144.8402
ID352150255,12/66 Woornack Rd,1,u,250000.0,10/09/2016,1.0,1.0,0.0,59.0,-37.8982,145.0625
ID421469292,2a Kent Rd,3,h,616000.0,24/09/2016,1.0,1.0,190.0,49.0,-37.7211,144.9508
ID481991002,95 Wanda St,4,h,1001000.0,12/08/2017,2.0,7.0,771.0,4.0,-37.92862,145.16664
ID919436335,203/551 Flinders La,1,u,275000.0,22/04/2017,1.0,0.0,0.0,19.0,-37.8199,144.9558
ID955167599,13 Batman St,5,h,2400000.0,28/05/2016,2.0,2.0,1315.0,29.0,-37.7548,144.8915
ID597910940,290 Oriel Rd,3,h,652000.0,11/02/2017,1.0,0.0,589.0,49.0,-37.7356,145.0448
ID579945056,1/22 Harrington St,3,u,660000.0,12/08/2017,1.0,2.0,211.0,49.0,-37.86473,144.81507
ID568846921,118 The Avenue,4,t,840000.0,17/09/2016,3.0,2.0,278.0,4.0,-37.8261,144.8718
ID141231523,11/6 Sydney Rd,1,u,370000.0,28/05/2016,1.0,1.0,0.0,54.0,-37.7775,144.9607
ID964976178,5/323 Beach Rd,2,u,600000.0,29/07/2017,1.0,1.0,0.0,59.0,-37.97853,145.0175
ID929496242,1/104 Cheddar Rd,3,h,410000.0,15/10/2016,1.0,1.0,250.0,59.0,-37.6974,145.0213
ID261932754,12b Coates St,4,t,1435000.0,6/08/2016,3.0,2.0,291.0,7.0,-37.9278,145.0337
ID898849955,54 Pine St,3,h,793000.0,26/07/2016,1.0,2.0,589.0,69.0,-37.7195,144.9982
ID202834149,20 Ambon St,3,h,910000.0,22/04/2017,1.0,1.0,674.0,64.0,-37.7341,145.0275
ID448429971,117 Lord St,2,h,1088000.0,17/09/2016,1.0,0.0,158.0,84.0,-37.8239,145.0045
ID696756056,32 Sweetland Rd,3,h,910000.0,13/05/2017,1.0,2.0,414.0,5.0,-37.8247,145.1359
ID292567207,137 Ingles St,3,t,950000.0,27/11/2016,2.0,2.0,0.0,7.0,-37.8317,144.9446
ID170247629,62 Campbell St,4,h,4005000.0,28/05/2016,3.0,3.0,800.0,10.0,-37.8022,145.0565
ID411138884,24 Thompson St,4,h,835000.0,27/05/2017,2.0,2.0,573.0,59.0,-37.76272,144.85568999999995
ID202337204,7/13 Stephen St,2,u,501344.0,13/08/2016,1.0,1.0,0.0,69.0,-37.8106,144.8957
ID541986905,371 Waterdale Rd,3,u,828000.0,30/07/2016,1.0,0.0,641.0,69.0,-37.7518,145.0457
ID928882483,47 Studley St,2,h,1180000.0,27/11/2016,1.0,0.0,162.0,119.0,-37.8016,144.9956
ID588475013,33 Hockey La,3,h,1255000.0,15/10/2016,2.0,2.0,308.0,99.0,-37.7759,144.9338
ID848785772,35 Pakington St,3,h,1678000.0,27/06/2016,2.0,2.0,361.0,3.0,-37.8663,144.9882
ID211587669,3/3 First St,3,u,945000.0,23/09/2017,2.0,2.0,749.0,39.0,-37.97676,145.01851000000005
ID844655406,1/53 Buckley St,2,u,435000.0,26/08/2017,1.0,1.0,1475.0,49.0,-37.75799,144.92354
ID363999312,10 Botherambo St,2,t,1200000.0,25/02/2017,2.0,1.0,170.0,79.0,-37.8229,144.9931
ID638506160,103 Woodland St,3,h,1550000.0,15/07/2017,1.0,1.0,730.0,39.0,-37.74253,144.91753
ID554291069,8 Nyah St,3,h,915000.0,11/03/2017,1.0,2.0,610.0,27.0,-37.7359,144.868
ID625197672,79 Darebin Bvd,3,h,622500.0,17/09/2016,1.0,1.0,456.0,59.0,-37.7038,145.0281
ID670871610,2/26 Grandview Rd,3,u,773000.0,26/07/2016,1.0,1.0,275.0,69.0,-37.7383,144.8898
ID745999395,32 Margaret St,4,h,1620000.0,3/09/2016,2.0,2.0,697.0,79.0,-37.8151,145.135
ID686592500,37 Stirling St,3,h,1362000.0,3/12/2016,2.0,0.0,497.0,129.0,-37.7958,144.9024
ID256358651,25 Franleigh Dr,3,h,620000.0,15/07/2017,2.0,2.0,668.0,25.0,-38.00908,145.30264
ID494891658,806/50 Albert Rd,2,u,593000.0,3/09/2016,2.0,1.0,0.0,7.0,-37.8341,144.9713
ID362182036,71 Cecil St,4,h,2200000.0,7/05/2016,1.0,2.0,735.0,34.0,-37.8028,145.0534
ID924058453,103 High St,4,h,1430000.0,8/07/2017,2.0,2.0,736.0,51.0,-37.781009999999995,145.1111
ID406875749,53 Gloucester Rd,2,h,1450000.0,8/04/2017,1.0,1.0,627.0,10.0,-37.8689,145.0882
ID798006586,25 Panorama St,3,h,1462000.0,17/06/2017,1.0,1.0,816.0,54.0,-37.92027,145.12937
ID364442384,17a Edinburgh St,3,t,830000.0,4/06/2016,2.0,2.0,292.0,7.0,-37.9168,145.069
ID883383996,321a Union Rd,3,h,1500000.0,28/08/2016,2.0,2.0,404.0,8.0,-37.8075,145.1011
ID622340552,5/39 Service St,2,t,598000.0,22/08/2016,1.0,1.0,108.0,12.0,-37.7379,144.9617
ID412823614,310/330 Lygon St,2,u,445000.0,27/06/2016,1.0,1.0,0.0,119.0,-37.7685,144.9724
ID321874659,79 Freeman Cr,3,h,705000.0,8/07/2017,2.0,2.0,531.0,30.0,-37.66462,145.05659
ID922876279,19/740 Orrong Rd,2,u,751000.0,3/06/2017,1.0,1.0,2076.0,54.0,-37.83872,145.01452
ID222939994,148 Rachelle Rd,4,h,1160000.0,26/08/2017,3.0,4.0,670.0,49.0,-37.73492,144.87231
ID665573307,32 Princes St,3,h,1300000.0,22/04/2017,1.0,0.0,223.0,79.0,-37.7927,144.9745
ID115496368,288 Church St,3,h,1555000.0,25/02/2017,2.0,1.0,189.0,119.0,-37.82,144.9987
ID201714731,2/11 Blackburn St,2,u,823000.0,17/09/2016,1.0,2.0,165.0,49.0,-37.821999999999996,145.0989
ID757376559,28 Atkin St,4,h,550000.0,8/07/2017,2.0,2.0,1241.0,49.0,-37.686859999999996,144.58157
ID802892907,2/1 Darook St,2,u,725000.0,17/06/2017,2.0,2.0,311.0,59.0,-37.83459000000001,145.15721000000005
ID806416118,1 Monterey Bvd,3,h,452000.0,3/06/2017,1.0,0.0,624.0,57.0,-38.1187,145.14973
ID751229000,73 Major Rd,3,h,526000.0,7/11/2016,1.0,1.0,404.0,59.0,-37.7075,144.9678
ID229551375,11 Kirrum Cl,5,h,1310000.0,29/07/2017,3.0,2.0,818.0,34.0,-37.87846,145.24212
ID869235867,8/42 Grosvenor St,2,u,575000.0,12/11/2016,1.0,1.0,0.0,109.0,-37.9097,144.9914
ID780067375,1 McDonnell Rd,2,h,820000.0,12/11/2016,1.0,4.0,629.0,59.0,-37.7276,144.9688
ID808001109,45 Allison Cr,4,h,905000.0,26/08/2017,2.0,0.0,2000.0,44.0,-37.70232,145.1419
ID347470778,33 Lindsay St,4,h,1540000.0,6/05/2017,2.0,2.0,780.0,49.0,-37.7766,145.1
ID261149881,62 Hodgson St,5,h,2080000.0,26/07/2016,4.0,2.0,646.0,3.0,-37.7625,145.1043
ID949975652,31 Paxton Dr,3,h,1300000.0,19/08/2017,2.0,3.0,733.0,49.0,-37.89014,145.18268999999995
ID355500099,47 Warburton Rd,3,h,1680000.0,17/09/2016,2.0,1.0,325.0,109.0,-37.826,145.0729
ID924254631,4 Chapman St,5,h,2900000.0,8/10/2016,4.0,2.0,640.0,69.0,-37.928000000000004,145.0095
ID361468544,40 New St,2,h,1210000.0,12/11/2016,1.0,0.0,249.0,109.0,-37.8543,145.016
ID203639020,27 Parsons St,3,h,910000.0,7/11/2016,1.0,1.0,725.0,10.0,-37.7918,144.8419
ID709230203,21D Yuille St,5,h,710000.0,26/08/2017,2.0,2.0,1670.0,19.0,-37.678129999999996,144.59292
ID158668890,57 Cobden St,4,h,2130000.0,6/08/2016,2.0,2.0,649.0,34.0,-37.802,145.036
ID468134990,20 Kooyong Rd,3,t,1715000.0,16/09/2017,3.0,1.0,1889.0,99.0,-37.861090000000004,145.01994
ID731574872,6/26 Parkside St,2,u,975000.0,3/06/2017,1.0,1.0,1764.0,49.0,-37.8879,145.01198
ID238379888,6 Duff St,4,h,1660000.0,29/07/2017,2.0,2.0,390.0,15.0,-37.96,145.02068
ID874042557,21 Fiddes St,3,h,1224000.0,3/09/2016,1.0,3.0,834.0,59.0,-37.9376,145.0474
ID397311910,8 Centenary Cr,3,h,383000.0,22/07/2017,1.0,2.0,548.0,59.0,-37.8889,144.65743999999995
ID998555998,11 Webb St,2,h,1322500.0,26/08/2017,1.0,1.0,731.0,69.0,-37.85621,145.10641
ID958836443,11 Inverloch St,3,h,1330000.0,27/11/2016,2.0,3.0,502.0,69.0,-37.7406,145.0155
ID381693837,5 Hibiscus Rd,4,h,1250000.0,12/08/2017,2.0,2.0,580.0,54.0,-37.8051,145.14351000000005
ID554547091,94 Mason St,2,h,801000.0,18/06/2016,1.0,1.0,343.0,99.0,-37.8414,144.8752
ID778823348,159 Graham Rd,3,h,870000.0,22/08/2016,1.0,2.0,698.0,59.0,-37.7343,145.0837
ID999078887,21 Barkly St,3,h,1200000.0,10/12/2016,1.0,2.0,550.0,69.0,-37.8275,145.1298
ID203558319,4/254 Waverley Rd,2,u,611000.0,22/07/2017,1.0,1.0,161.0,49.0,-37.8837,145.11526
ID675478107,50 Hotham Rd,3,h,1015000.0,22/08/2016,1.0,1.0,643.0,69.0,-37.736,144.8839
ID890431808,5/8 Violet St,2,u,440000.0,27/11/2016,1.0,1.0,1011.0,49.0,-37.7556,144.9132
ID720877202,6/105 Locksley Rd,2,u,490000.0,7/05/2016,1.0,1.0,0.0,59.0,-37.7669,145.0505
ID654970106,16 Heather Ct,3,h,695000.0,3/06/2017,1.0,2.0,649.0,64.0,-37.69777,144.91952
ID654259539,1/39 Neville St,3,h,870000.0,28/08/2016,2.0,1.0,326.0,69.0,-37.9236,145.0545
ID729724093,129 Kerferd Rd,3,h,1900000.0,18/03/2017,1.0,0.0,209.0,119.0,-37.8468,144.9546
ID543822703,195 Blackshaws Rd,3,h,975000.0,13/05/2017,2.0,2.0,333.0,9.0,-37.8334,144.8673
ID457800329,12 Stonemark Ct,3,h,910000.0,11/02/2017,1.0,1.0,412.0,39.0,-37.7941,144.881
ID275795195,9A Comas Rd,3,h,1150000.0,23/09/2017,2.0,2.0,335.0,23.0,-37.97316,145.04041999999995
ID995868354,34A Downs St,2,h,920000.0,3/06/2017,1.0,1.0,240.0,24.0,-37.75697,144.95543
ID856326394,42a Essex Rd,4,h,1725000.0,18/06/2016,2.0,2.0,798.0,44.0,-37.8308,145.0916
ID273013696,39 Keon St,3,h,1020000.0,18/03/2017,1.0,1.0,366.0,49.0,-37.7524,144.9912
ID715678628,8/7 Passfield St,2,u,521500.0,3/09/2016,1.0,1.0,0.0,59.0,-37.768,144.9408
ID814936295,20 Robern Pde,4,h,1005000.0,7/11/2016,2.0,1.0,696.0,69.0,-37.7395,145.0875
ID541134794,5 Iskandar Pl,5,h,1650000.0,22/05/2016,4.0,2.0,500.0,12.0,-37.7863,145.1105
